PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
41765107;2026;Exploring the role of phage resistance by using label-free SERS for biochemical profiling of gram-negative pathogen Pseudomonas aeruginosa strains with machine learning approach.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41767409;2026;Pseudomonas aeruginosa Biofilms in Cystic Fibrosis: Interactions, Methods, and Therapeutic Strategies.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41769340;2026;Phage isolation and functional characterization reveal strong antibiofilm activity against Pseudomonas aeruginosa in a cystic fibrosis sputum model.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41770946;2026;Lipopolysaccharide-targeting treatments for multidrug-resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41805848;2026;Genome characterization and receptor-binding protein identification of Klebsiella phage vB_VIPKPNMC05, a member of a novel viral family Pituviridae.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41805923;2026;Genomic characterization of Pseudomonas aeruginosa infecting Abidjanvirus Lucjan.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41808040;2026;A temperate phage encoding a catalytically active endolysin: characterization of phage P7869 and its Lys7869 against Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41835539;2026;A Carboxymethyl Chitosan Hydrogel Loaded with Bacteriophage-Derived Bacteriostatic Peptide Exhibits Antibacterial, Hemostatic, and Wound-Healing Properties.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41838339;2026;Bacteriophage-based control of Pseudomonas spp.: research trends and biotechnological challenges.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41846938;2026;Structural adaptations for enhanced translation kinetics in evolved ribosomes.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41851503;2026;Simultaneous inhibition of bacterial virulence and anti-phage defense systems by synergistic bacteriophage counter-defense proteins.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41874175;2026;Identification and functional insights into new phage tail-like bacteriocins targeting Pseudomonas aeruginosa as new antimicrobials.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41875308;2026;A Phage Endolysin-Derived Binding Protein Targeting the LysM Motif Enables Highly Specific Identification of Acinetobacter baumannii.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41879899;2026;Characterization, genomic insights and anti-biofilm potential of phage vB_PaeM_PKMS3, a lytic Pbunavirus capable of infecting clinical Pseudomonas aeruginosa isolates.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41899469;2026;Exploring the Antimicrobial Potential of a Novel Phage-Derived Lytic Protein Against Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41900309;2026;Synergistic Efficiency of a Novel Temperate Phage YF1204 and Amikacin Against Carbapenem-Resistant Pseudomonas aeruginosa and Its Biofilms.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41901210;2026;Encapsulation of Bacteriophages in Alginate Beads: Improved Viability Under Harsh Simulated Gastric and Intestinal Conditions for Phage Therapy Applications.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41910255;2026;The repertoire of resistance mutations selected by a Pseudomonas aeruginosa type IV pilus-targeting lytic bacteriophage.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41920025;2026;Assessing antibacterial, antiviral, and antifungal efficacy of non-porous materials using small droplet transfer: the simulated splash method.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41931616;2026;Phosphorylation of PfiA modulates Pf4 phage production through PfiA/PfiT stoichiometric reconfiguration in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41933627;2026;Interconnected reservoirs and escalating resistance in multidrug-resistant Pseudomonas aeruginosa: An One Health review.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41935708;2026;Characterization of a bacteriophage infecting drug-resistant Pseudomonas aeruginosa and its application in wastewater treatment.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41950789;2026;Phenotypic and genomic characterization of two novel lytic bacteriophages targeting multidrug-resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41951946;2026;Bacteriophage-mediated reduction of Pseudomonas aeruginosa biofilm on titanium surfaces for biomedical applications.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41959084;2026;Type IV pilus length determines virulence by regulating a hidden subpopulation of non-contributing filaments.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41959331;2026;A broad-spectrum phage-encoded mechanism to disarm bacterial type IV filaments.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41973501;2026;Identification of an R1-type pyocin previously misannotated as a prophage in Pseudomonas aeruginosa ATCC 27853.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41987056;2026;Assessing non-porous antimicrobial surfaces against bacteria, phages and fungi: a comparative study under varied normative conditions using glass as a benchmark for microbial persistence.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
41994271;2026;Next-generation bacteriophage therapeutic systems: CRISPR-based engineering, near-infrared bioimaging, and precision strategies for treating multidrug-resistant and extensively drug-resistant bacterial infections.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42009645;2026;Structural basis of QueC-family protein function in qatABCD anti-phage defense.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42016201;2026;AI-assisted phage formulation delivered via injectable hydrogels for localized control of implant-associated infections.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42029752;2026;A novel jumbo phage infecting Pseudomonas aeruginosa: genomic insights and phylogenetic classification.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42035617;2026;Genomic characterization of a new member of the Phikmvvirus genus infecting multidrug-resistant high-risk clones of Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42038555;2026;From Sewage to Salvage: Complete Characterization of Arefeen1 Phage Against MDR Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42041145;2026;Recombinant Phage Tail Fiber Protein Gp47 Enables Broad-Spectrum Fluorescent Detection of Pseudomonas aeruginosa Strains.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42062473;2026;Structural atlas of Pakpunavirus P7-1 reveals determinants of virion stability and genome ejection.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42079173;2026;Rapid activation of dormant type IV pili enables a dispersal-infection tradeoff in environments with fluctuating nutrients.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42088277;2026;Newly isolated Pakpunavirus: efficacy and safety assessment in light of alternative therapies against P. aeruginosa skin infections.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42102162;2026;Short-term antagonism between bacteriophages and macrophages decreases with bacteria-phage coevolution.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42124705;2026;CBASS limits bacteriophage production while maintaining cell viability in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42127010;2026;A novel isolated phage targeting Pseudomonas aeruginosa demonstrates therapeutic potential.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42131249;2026;Bacteriophage Intervention in Pseudomonas aeruginosa-Induced Corneal Ulceration: A Multifaceted Study Assessing Therapeutic Efficacy in Surrogate Bacterial and Animal Models.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42148631;2026;Complete genome sequence of Pseudomonas aeruginosa phage OmaKarin.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42153737;2026;A polyvalent phage shapes bacterial dynamics.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42156012;2026;Elucidating bacteriophage dynamics and interactions with real-time label-free optical imaging.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42165624;2026;Characterization and comparative genomic analysis of a novel bacteriophage against an extremely drug-resistant Pseudomonas aeruginosa ST1971.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42183845;2026;Synergistic strategies to rescue the last-resort antibiotic colistin.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42195290;2026;Isolation and Genomic Characterization of Lytic Caudoviricetes Bacteriophage vB_Pae_YuaWU01 Targeting Multidrug-Resistant Pseudomonas aeruginosa from Hospital Sewage in Southern Thailand.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42197413;2026;Engineered Phage Modulates Quorum Sensing and Biofilm Formation in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42198683;2026;Host-Pathogen Interactions in Cystic Fibrosis Lung Disease: Adaptation, Persistence, and Clinical Implications of Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42206754;2026;Isolation of a Novel Lytic Pseudomonas aeruginosa Phage Henu5 and Fitness Costs of Phage-Driven Resistance.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42210496;2026;Fungal-Bacterial Interactions in Polymicrobial Infections: Hidden Threats.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42213357;2026;Isolation, genomic characterization, and biofilm eradication activity of vB_PaP_DMTU_1, a novel lytic bacteriophage against Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42235080;2026;Biofilm disruption and gene expression alteration by phages against multidrug-resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42237234;2026;WGS reveals high-risk clones of Pseudomonas aeruginosa harbouring extensive antimicrobial and predicted anti-phage defense systems recovered from diabetic foot ulcer patients in Egypt.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42238129;2026;Comparative Methodological Evaluation of Three Bacteriophage Isolation Methods From Environmental Water Samples.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42239127;2026;Insights into Genome Ejection by a Therapeutic phiKMV-like Bacteriophage.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42244767;2026;Translational Quantitative Proteomic Assay for Bacteriophages: A New Frontier in Phage Pharmaceutical Development.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42247470;2026;Disrupting phage liquid crystalline droplets restores antibiotic susceptibility in Pseudomonas aeruginosa biofilms.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42282511;2026;Balancing of immune activation and suppression during phage infection.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42286914;2026;Rapid adaptation accelerates competitive suppression in a parasite community.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42288735;2026;Comparison and correlation of in vitro and in vivo approaches for determining Pseudomonas aeruginosa bacteriophages activity.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42294726;2026;Systematic combinatorial optimization of three-phage cocktails against multidrug-resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42302013;2026;Study protocol on antimicrobial resistance burden, transmission dynamics, and therapeutic bacteriophages in livestock and exposed farming populations in Nagpur, India: An integrated One Health approach.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42310961;2026;A novel cystic fibrosis-mimetic Pseudomonas auxotrophic vaccine is protective in vivo and is associated with IL-17/IgA mucosal Immunity.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42311629;2026;Role of Nitrate-Driven Radical Formation in Microorganism Inactivation under 222 nm UV Irradiation.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42313053;2026;Genome sequence of the Pseudomonas aeruginosa bacteriophage Shea.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
